author_type,url,floor,floors_count,rooms_count,total_meters,price,underground
realtor,https://www.cian.ru/sale/flat/307857238/,5,7,4,223.3,439900000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/308799823/,4,7,4,173.6,451500000.0,Спортивная
real_estate_agent,https://www.cian.ru/sale/flat/308190696/,6,21,4,230.0,460000000.0,Баррикадная
real_estate_agent,https://www.cian.ru/sale/flat/280568651/,4,7,4,200.0,470000000.0,
realtor,https://www.cian.ru/sale/flat/307724139/,1,7,4,187.5,490000000.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/299925208/,4,7,4,252.3,486000000.0,Смоленская
real_estate_agent,https://www.cian.ru/sale/flat/300250559/,3,5,4,300.0,495000000.0,Кропоткинская
real_estate_agent,https://www.cian.ru/sale/flat/304330269/,11,11,4,303.0,525042000.0,Фрунзенская
real_estate_agent,https://www.cian.ru/sale/flat/308893457/,5,5,4,231.3,526114499.0,Тургеневская
real_estate_agent,https://www.cian.ru/sale/flat/288723231/,8,9,4,247.3,670887000.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/296106329/,7,7,4,273.8,765000000.0,Смоленская
real_estate_agent,https://www.cian.ru/sale/flat/299925024/,7,7,4,273.8,765000000.0,Смоленская
developer,https://www.cian.ru/sale/flat/306746129/,5,19,4,66.6,11896112.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/306747714/,11,19,4,66.5,11992145.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/306748427/,3,19,4,67.3,12067240.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306741783/,8,15,4,65.6,12853076.0,Ольховая
developer,https://www.cian.ru/sale/flat/306748563/,12,22,4,65.9,12997787.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306741710/,4,12,4,64.4,13086839.0,Ольховая
developer,https://www.cian.ru/sale/flat/306745660/,4,9,4,77.5,13166504.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/306741792/,15,15,4,65.2,13173093.0,Ольховая
developer,https://www.cian.ru/sale/flat/306746134/,2,19,4,78.0,13519194.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/306748575/,2,22,4,81.2,13426842.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306744950/,2,10,4,67.2,13629235.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/306747722/,2,19,4,77.9,13723020.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/307513804/,7,9,4,75.2,13992445.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/306746634/,2,20,4,67.7,14108490.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/306745362/,7,9,4,78.4,14617544.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/306744452/,7,18,4,66.4,14571480.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306746926/,3,20,4,67.3,14661170.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/306743598/,7,9,4,64.6,14790406.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306746943/,9,20,4,78.9,14807289.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/306743435/,13,24,4,65.9,14883490.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306748447/,12,19,4,78.5,14941612.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314418/,2,18,4,66.5,14816865.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306748450/,14,19,4,78.4,15074752.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314073/,4,13,4,66.0,14985036.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306747026/,15,17,4,71.9,15044500.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314417/,3,18,4,66.1,15216286.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306743992/,10,10,4,64.1,15255031.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306862918/,3,9,4,66.2,15384545.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314261/,7,19,4,66.2,15544223.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306745364/,6,9,4,79.0,15742646.0,Толстопальцево
realtor,https://www.cian.ru/sale/flat/309166231/,3,9,4,63.0,16000000.0,Южная
developer,https://www.cian.ru/sale/flat/309008624/,4,23,4,85.3,15960583.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/306744965/,5,10,4,89.3,15974558.0,Толстопальцево
developer,https://www.cian.ru/sale/flat/306747076/,10,17,4,65.6,16033690.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314628/,12,18,4,66.1,16085620.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306743487/,15,16,4,65.5,16142344.0,Новомосковская
real_estate_agent,https://www.cian.ru/sale/flat/306445663/,8,9,4,62.0,16200000.0,Южная
developer,https://www.cian.ru/sale/flat/306743776/,12,23,4,77.7,16252863.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306743182/,12,16,4,65.5,16296914.0,Новомосковская
developer,https://www.cian.ru/sale/flat/308314518/,2,14,4,77.3,16350133.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306743780/,16,23,4,77.4,16521989.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306738722/,11,18,4,66.3,16604305.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314349/,7,9,4,75.4,16575634.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306747027/,2,17,4,97.3,16631003.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306742355/,15,15,4,77.7,16695458.0,Ольховая
developer,https://www.cian.ru/sale/flat/306741793/,2,15,4,114.5,16645302.0,Ольховая
developer,https://www.cian.ru/sale/flat/306744467/,15,18,4,77.5,16745763.0,Новомосковская
developer,https://www.cian.ru/sale/flat/307513799/,13,24,4,78.8,16724261.0,Новомосковская
developer,https://www.cian.ru/sale/flat/309064816/,6,15,4,85.0,16720667.0,Ольховая
developer,https://www.cian.ru/sale/flat/306742096/,2,15,4,85.8,16852953.0,Ольховая
developer,https://www.cian.ru/sale/flat/306747883/,15,19,4,72.5,16741193.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314428/,9,18,4,78.5,17018879.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314080/,9,13,4,78.3,16985130.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306742727/,16,17,4,66.5,17049137.0,Прокшино
developer,https://www.cian.ru/sale/flat/306744091/,17,18,4,69.3,16993291.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306742319/,2,15,4,80.2,16946346.0,Ольховая
developer,https://www.cian.ru/sale/flat/300605528/,3,19,4,80.8,17226560.0,
developer,https://www.cian.ru/sale/flat/308314273/,4,19,4,78.5,17238280.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314510/,5,14,4,78.5,17322360.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306739159/,6,17,4,65.4,17521772.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306742476/,14,15,4,61.7,17543470.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/306738851/,5,17,4,65.2,17612672.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306739094/,12,18,4,66.2,17591458.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314512/,10,14,4,78.1,17694258.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314277/,9,19,4,78.4,17653014.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306737838/,2,9,4,84.0,17562384.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306742271/,12,12,4,78.6,17806862.0,Ольховая
developer,https://www.cian.ru/sale/flat/306747751/,11,19,4,94.4,17874168.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/306737834/,4,9,4,78.6,17765408.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306743189/,4,16,4,79.0,18069858.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306738615/,3,17,4,65.6,17932941.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/303377468/,10,23,4,76.1,18018226.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/306739186/,9,17,4,78.3,18202542.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314635/,3,18,4,78.6,18289041.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306738622/,7,17,4,65.1,18178915.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306738500/,2,14,4,71.9,18226650.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/304080129/,2,22,4,90.7,18287352.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/306742730/,17,17,4,77.4,18448987.0,Прокшино
developer,https://www.cian.ru/sale/flat/306738501/,4,14,4,69.7,18637710.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308161360/,4,17,4,78.5,18630102.0,Прокшино
developer,https://www.cian.ru/sale/flat/297239362/,8,9,4,86.6,18454460.0,Аэропорт Внуково
developer,https://www.cian.ru/sale/flat/308161364/,6,17,4,78.4,18798405.0,Прокшино
developer,https://www.cian.ru/sale/flat/306743197/,14,16,4,78.4,18827893.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306747763/,12,19,4,101.2,18769665.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/306743489/,13,16,4,78.5,18758522.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306740636/,3,22,4,82.8,18961200.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306738508/,6,14,4,71.1,18888710.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306740632/,3,11,4,79.7,18857020.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306738506/,8,14,4,69.4,18934055.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306739197/,2,17,4,88.0,18896962.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306737598/,7,16,4,72.3,19177937.0,Бунинская аллея
real_estate_agent,https://www.cian.ru/sale/flat/293030412/,3,9,4,225.7,169275000.0,Кропоткинская
developer,https://www.cian.ru/sale/flat/308961114/,12,17,4,155.9,172363000.0,Воробьёвы горы
real_estate_agent,https://www.cian.ru/sale/flat/290380718/,4,5,4,183.6,213906000.0,Библиотека им. Ленина
developer,https://www.cian.ru/sale/flat/308620546/,11,27,4,125.08,79280000.0,Бутырская
real_estate_agent,https://www.cian.ru/sale/flat/309123147/,2,10,4,200.0,200000000.0,Фрунзенская
real_estate_agent,https://www.cian.ru/sale/flat/307131828/,11,20,4,90.71,32500000.0,Тульская
developer,https://www.cian.ru/sale/flat/307942399/,4,7,4,107.3,53102770.0,Профсоюзная
real_estate_agent,https://www.cian.ru/sale/flat/302979659/,2,11,4,199.0,200000000.0,Фрунзенская
real_estate_agent,https://www.cian.ru/sale/flat/306504309/,18,18,4,157.0,165000000.0,Академическая
developer,https://www.cian.ru/sale/flat/308001411/,5,59,4,79.6,26514760.0,Давыдково
real_estate_agent,https://www.cian.ru/sale/flat/291208107/,2,9,4,210.6,170000000.0,Арбатская
homeowner,https://www.cian.ru/sale/flat/308159359/,11,21,4,117.0,59900000.0,Терехово 
developer,https://www.cian.ru/sale/flat/308011939/,1,6,4,502.7,1127040000.0,Кропоткинская
real_estate_agent,https://www.cian.ru/sale/flat/292444827/,7,8,4,200.0,110000000.0,Менделеевская
real_estate_agent,https://www.cian.ru/sale/flat/302997502/,42,44,4,280.0,146000000.0,Славянский бульвар
developer,https://www.cian.ru/sale/flat/308969351/,16,26,4,105.9,42201150.0,Римская
real_estate_agent,https://www.cian.ru/sale/flat/303533444/,20,29,4,92.9,29500000.0,Кунцевская
real_estate_agent,https://www.cian.ru/sale/flat/297721781/,9,29,4,79.5,39900000.0,Авиамоторная
developer,https://www.cian.ru/sale/flat/307731133/,27,49,4,109.76,55428800.0,Марьина Роща
real_estate_agent,https://www.cian.ru/sale/flat/308163402/,12,12,4,230.0,460000000.0,Трубная
real_estate_agent,https://www.cian.ru/sale/flat/307387237/,7,8,4,235.0,165000000.0,Арбатская
developer,https://www.cian.ru/sale/flat/301513306/,15,22,4,93.0,43293174.0,Савёловская
real_estate_agent,https://www.cian.ru/sale/flat/305741064/,4,9,4,204.0,300000000.0,Фрунзенская
real_estate_agent,https://www.cian.ru/sale/flat/304787071/,5,7,4,136.9,220000000.0,Октябрьская
developer,https://www.cian.ru/sale/flat/305088974/,9,22,4,142.5,97669500.0,Спартак
real_estate_agent,https://www.cian.ru/sale/flat/302755985/,8,12,4,145.0,299000000.0,Спортивная
developer,https://www.cian.ru/sale/flat/298271698/,2,15,4,101.1,19106384.0,Подрезково
developer,https://www.cian.ru/sale/flat/306744155/,2,21,4,93.1,19235763.0,Новомосковская
developer,https://www.cian.ru/sale/flat/304080153/,10,22,4,90.0,19357619.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/308314157/,9,12,4,77.4,19464945.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306738871/,4,17,4,78.5,19517769.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306744158/,2,21,4,96.4,19694038.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306742545/,10,15,4,72.2,19623094.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/306738876/,6,17,4,78.4,19691571.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306747838/,2,16,4,107.4,19756337.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306739177/,3,17,4,78.8,19708195.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306738631/,3,17,4,78.7,19918498.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308320861/,25,30,4,76.9,20022622.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306740670/,2,30,4,91.7,20018110.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306738634/,6,17,4,78.4,20152563.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306739179/,2,17,4,86.9,20195386.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306744111/,2,18,4,90.7,20362189.0,Новомосковская
developer,https://www.cian.ru/sale/flat/307734273/,2,18,4,91.2,20340044.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306738427/,2,9,4,83.6,20216319.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306738645/,2,17,4,99.4,20235156.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306746670/,18,20,4,91.5,20588140.0,Улица Горчакова
developer,https://www.cian.ru/sale/flat/306738430/,3,9,4,83.3,20803175.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306737478/,16,16,4,80.7,20812127.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314085/,2,13,4,92.6,20964427.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314084/,2,13,4,99.8,20824567.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306740690/,5,30,4,91.2,21112800.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306740228/,11,16,4,80.8,21152634.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306985465/,4,15,4,92.5,21172325.0,Строгино
developer,https://www.cian.ru/sale/flat/305698975/,19,22,4,104.6,21363389.0,Рассказовка
developer,https://www.cian.ru/sale/flat/304056366/,18,20,4,104.0,21873897.0,Новопеределкино
developer,https://www.cian.ru/sale/flat/306741116/,13,30,4,83.9,21855122.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/308314434/,15,18,4,92.6,21771093.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306740231/,11,30,4,83.6,22086468.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/307207417/,8,20,4,107.1,22017986.0,Новопеределкино
developer,https://www.cian.ru/sale/flat/306456066/,6,14,4,101.1,21908370.0,Новоподрезково
